transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,actual_fraud
TXN-200010,1.98708841948538,-0.927371016621341,-2.35553013748964,-0.411810793785011,0.0878743358548984,-0.93419049363812,0.390270181788489,-0.478215708372695,-0.816482747844038,0.903502056324014,-1.41553483237405,-0.409799815337575,-0.171923004448168,0.511237441285948,-0.351676386641823,-1.99400502224328,0.0761570756987425,0.753851706262934,-0.514404505007937,-0.338043883198003,-0.210899333571902,-0.314481271070063,-0.0681689322656912,0.515248884153108,0.234752795270713,0.798033458054281,-0.131266648867786,-0.0537829438338058,147.15,0
TXN-200011,1.90173675071629,-0.117450835148551,-1.98358488148957,0.373722406240283,0.419790891947135,-0.701683272355271,0.2148886597718,-0.230039679823987,0.929689980335351,-0.955446646773874,-0.632403541726988,0.463258366126871,0.536050133142425,-1.72634254940823,-0.106771907160261,0.122871014780555,1.02517341581511,0.152769747380089,0.201365681214349,0.0553365506158129,-0.226285555507847,-0.568157024011794,0.106157269298804,0.364630296079948,-0.0124298949061425,-0.115987513025144,-0.0210477625405372,0.0007522173087669,87.68,0
TXN-200012,-0.868418203759508,-0.431830300088821,1.31423981385303,-2.12469493125743,0.216237094217294,-0.0336675693672598,0.0814262967192092,0.275831720772409,-1.26503337196091,-0.0794419980069423,0.203219035875346,-1.3738609275965,-1.99972694046333,0.237790394637316,-0.640366302595812,1.43256434114644,-0.0513874576415587,-0.82630620475251,1.32017762419612,0.258717480741226,-0.208689720457252,-1.14115049306355,0.0593205656555302,0.231970995564948,0.273213848028965,-0.570538833719788,-0.038701840195669,0.0564889916553073,69.0,0
TXN-200013,-5.91726397143149,-3.40264744603657,1.23448319627107,5.55815648604412,1.12435098053452,3.15211415712118,-2.42945136387989,2.17650898297579,0.206840435936353,1.75155683022836,-0.557815332313342,0.38849035574347,-0.278065496349024,-0.571501770458334,-0.451886613593287,-0.338929911592868,1.25257568851421,0.0212110029817639,1.1557428130359,-0.16095109337097,-0.207927863483326,0.876801780792736,1.15695254568886,-0.896563183574532,0.667875289991654,0.827544552444342,0.526776165165932,0.886677545783237,82.28,0
TXN-200014,1.26311325339,-0.639006186036536,0.272437730644321,-0.599606673637816,-1.13574303306931,-0.941006170037767,-0.398007277934119,-0.132225142629729,-1.12054174480839,0.865080011614865,1.27428301479819,0.255475809903606,-0.438697660259811,0.495649819200165,0.203078021260319,-1.15981322014048,-0.154304499054652,1.38469120711584,-0.556380885759178,-0.424104967626748,-0.302681301248336,-0.550326154669823,0.0265559108399544,0.550602654987857,0.180809468082912,1.00797240320624,-0.0814237786561717,0.0028048697410721,51.69,0
TXN-200015,-1.5920005231538,0.503297239981648,1.11729458502991,1.55467568378494,-0.338105097005089,1.45748311534918,-0.850773441910899,1.35981918961349,0.0548625845924945,-0.780517924421318,-0.522940087667455,1.47993841141883,0.198301518929248,-0.0499676482102059,-2.09925668737166,-0.934619249890552,0.890543029597729,-0.220761407556513,1.90940985534888,-0.158316637720064,-0.19578243579624,-0.450751658785857,0.031110715959923,-0.818381005062306,-0.249093216446808,-0.412102270184514,-0.0917199787265845,-0.129159601257613,20.6,0
TXN-200016,-0.744166746499663,0.53433664292703,1.7242301733909,1.0387042405516,0.005138038827907,-0.947720059412226,0.817157439641121,-0.0911999631621753,-0.315031515949201,-0.549137591206314,-0.523482325555409,0.155829907074285,-0.536800864879152,0.0585931518811714,-0.586541310950015,-0.699450276900751,0.211720537547646,-0.450953634488704,-0.0325121478050818,0.0610130692374982,0.0646166243618971,0.16107474660252,0.0270270206986258,0.920108035191486,0.0201209950337556,-0.448549831443766,0.109277660844914,0.148944218500606,59.9,0
TXN-200017,-0.63293051800646,0.457825895894066,2.503606383459,0.168426281671259,-0.447666963438154,0.285740757500178,-0.0467965898744927,0.340979809022043,0.354901424475346,-0.773895106335024,-0.809461937640875,-0.227888977374657,-0.815700259794973,-0.315717523564589,0.339196868872568,-0.227712975654676,0.187617438996711,-0.402072307124335,-0.175470300483755,-0.0799806710871671,0.0138366776721212,0.168085657234729,-0.120077717450695,0.0983798293592476,-0.228432728659893,0.32718444650005,0.104129954417914,0.105715518022738,11.5,0
TXN-200018,2.01512452126516,-1.14180805051956,0.374837421503276,-0.15084461306026,-1.80595765345054,-0.297378193895602,-1.49470584758707,0.10170698177859,0.778504109456363,0.627322839606669,-1.23831655324586,-0.0570889639417818,0.127335392889323,-0.481362309805526,0.936406378054973,-0.923416368139231,-0.467469703613693,1.95584056474269,-1.24617019204582,-0.60007341518963,-0.110702614192111,0.315758255605285,0.271010923746102,0.0037049849513524,-0.492515082423825,-0.271191458920447,0.0934259060623665,-0.0151382197150225,27.5,0
TXN-200019,1.96006307954111,0.0090099308172493,-1.68122741668992,0.299883704569402,0.268550250726151,-0.783000882570195,0.10180130370828,-0.176196280617852,0.660389549258211,-0.700506223788921,1.07025577388364,1.33997591555512,0.664363803947935,-1.42961528317231,-0.898409016505895,0.229785289277746,0.667830827341927,0.511519368714671,0.521127317188142,-0.0686106711716331,-0.193187624451838,-0.330085710321418,0.105961936237842,-0.42740332179781,-0.0312787837864317,-0.0933783554575713,-0.0094019762707759,-0.0291337337684853,31.0,0
TXN-200020,1.96283105576587,-0.549497623695609,-0.362408826187243,0.35086497825976,-0.731944612102335,-0.148646744200428,-0.807562150500772,0.182114237304424,1.44113313705286,0.0467590770266471,0.190196372568808,0.335538758693183,-1.29427915772122,0.252919616069147,-0.0526354357870389,0.426169639851581,-0.785320693731634,0.963394880252934,0.186794594720727,-0.298899451286709,0.205858403563852,0.762172015364636,0.0882126797266474,-0.348652359442311,-0.129416247108971,-0.207704599310491,0.0294483833591504,-0.0534901947613989,4.99,0
TXN-200021,-0.145411763203444,-0.866546451485744,0.0756120350314757,-2.46032012933393,-2.25934458232207,0.458991974596832,0.334846816595544,0.0740440674566957,-1.48521005239967,0.770845637200239,-1.55020453593598,-1.72607850715034,-0.56005440389625,-0.483037294809304,-0.153936182841796,0.0773465343204175,0.23506485675225,0.234232644429476,-0.300623118345706,-0.441894660866464,-0.380828516092379,-0.731319083654155,0.482228818289159,0.471561193975509,-0.785728301425032,-0.610344330482765,-0.240622501088772,-0.341467251605505,300.0,0
TXN-200022,2.01942742095955,-0.0593715255652816,-1.6689773360673,0.508122330991091,0.197097016148386,-1.33141847848863,0.565422198507359,-0.43745692263369,0.619270034424167,-0.0761202633354646,-0.885201573102591,0.354979554446731,-0.413823049036487,0.538570441591043,-0.240665344723086,-0.855769475427573,-0.0151314215546537,-0.696779583922651,0.15459361514071,-0.240480733072645,0.0151969792712075,0.231798313807615,0.0198516929901819,0.0094763630400017,0.330273152025057,-0.219591297490545,-0.0390725937616102,-0.0631509549078277,29.99,0
TXN-200023,-4.61923884526304,-0.216990477726261,0.330537718904349,-0.355105585346183,-0.0182820381379327,-0.270036885523702,-0.464505194829105,0.837635547903282,0.458171350273078,-0.168176663750926,0.587963854571664,0.970456546309176,0.0694778685310227,0.261202063012773,0.0175695925495111,0.728696129861171,-0.593030474797932,0.45027068759649,0.573220635623733,-1.81524985597194,-0.524153441888168,-0.207982940366321,0.958637972820709,0.752047702910515,0.652817602372718,-0.626904017280664,-1.66147403077547,-0.589246313910641,4.75,0
TXN-200024,0.0371005102681972,0.912023022335903,0.315784488094315,-0.587696443490495,0.486657311331977,-1.12358133974888,1.05045370865073,-0.250036982829725,-0.159241120834078,-0.430937473091779,-0.788297044382173,0.54910914931842,0.774346754445781,-0.039059985083661,-0.487540071051704,-0.132377117425101,-0.448735845138059,-0.845445847148926,-0.0919883325737952,0.010510904484567,-0.250861158860078,-0.50773481960159,0.06091185980153,0.0604773790483456,-0.464527296158827,0.135220042777078,0.252192434166642,0.0993193404605317,1.78,0
TXN-200025,1.3013320990134,-0.581418179657012,0.521451671304735,-0.774068668834388,-0.985016084755137,-0.434288839831502,-0.702765347167187,0.093265440166733,-0.983126663083435,0.769150355360506,1.77722249465905,-0.1530980894294,-0.785789012798334,0.288051827467784,0.406734222046647,1.05750385968634,0.38567816984978,-1.48695832290895,0.460495480517921,-0.0005277595261372,0.0398756868686743,-0.055306208787058,0.13708710056743,0.198606880354778,0.152267464940318,-0.41743232811992,0.0112619773998269,0.0074963890893967,14.95,0
TXN-200026,-8.38590989959434,6.6843973219439,-2.7689661717153,-2.2014459928245,-1.16574078268027,0.0352517354858249,0.0088627150106382,0.982108575610624,5.6728687746335,9.86813649084043,1.08725076493949,0.523746146159691,-0.140517245572732,-1.84962139553323,1.03921092875043,-0.191792869504749,-1.01036101369425,-0.406393203618195,-0.530096535379515,3.93757391105723,-1.32384354927947,-1.17195423163078,0.235235111301213,-1.30305893344105,1.39517870876737,0.125756407488919,1.85855735285663,0.583993712168885,10.76,0
TXN-200027,0.921169401049461,-0.4277753509795,1.10440372934665,1.16050515231843,-0.336234562736176,1.8064428414962,-0.97481366545056,0.775732621312011,1.11371900956987,-0.356609179280385,-0.104169316012608,0.0055951272846257,-1.63870138174248,0.0846094546322967,1.44632094561892,-1.11015187855311,1.04815907104929,-1.80572547883934,-1.75889794312956,-0.32717448885745,0.0525524712537565,0.379433834600945,0.122570175016202,-0.994550471471959,0.0377072200817347,-0.277717141030156,0.129141376149633,0.0240948964772073,32.04,0
TXN-200028,-0.355591457987479,0.893428659995115,-1.26220493413263,-1.39406812941558,1.59735256735209,-0.819110275917918,1.33814750862397,-0.0970355353410851,-0.123518210164618,0.0667612724513406,-0.114165252552045,-0.728380831012268,-2.22869300024644,1.19491649735013,-0.546218264408901,-0.18251588087439,-0.801699044362219,0.587780218101622,0.398352524966551,-0.0198756337374461,0.19380313814235,0.682361895351652,-0.189254227497404,0.0840445095171741,-0.229928832992794,0.0883761744999497,0.481164710182482,0.324927300315371,0.9,0
TXN-200029,-2.8795335600911,-0.988527385902862,0.088406043742208,-0.631671222341812,1.1362794655776,-1.39359832304337,0.159892355169015,-0.383214262323178,0.660847233921394,0.595800339783545,0.544070640501269,0.0910798277107243,-1.30775990756978,0.0924332875897739,-1.0038747177553,0.294425215304009,-0.714212213110638,-0.0876359877687076,0.0801964650841995,-0.985263015437276,-0.116711384347512,0.102830014953262,-1.05487284666521,0.162418886563855,-0.821381919142885,0.642570427238959,-1.17381654346236,-0.178995279572501,2.0,0
TXN-200030,1.87159993666249,0.31589570724122,0.254539688929067,3.87542711320423,-0.251054915195641,0.284221706467975,-0.478972528185659,0.0969919429211431,-0.339534088218783,1.36494515595126,-1.2989018578869,-0.0127135166569142,0.385490357685944,-0.304415932814599,-0.609173781428511,1.07093669176966,-0.858792958576366,-0.0876554643830729,-1.81587954276781,-0.281656693777363,0.212641031920357,0.775044468246915,0.16340931434564,-0.0206132360560661,-0.180025176797744,0.0759787066355064,0.0193261523829141,-0.0338897719650319,0.0,0
TXN-200031,-1.04585399902913,1.17672624171897,-0.26076341197169,0.25360272992934,-1.61218760575263,0.836237816210066,0.958900869458871,0.652435873860849,-1.0348785378451,-0.531283679254899,1.07913083577785,1.15880675338239,0.963437947314427,0.77448316917367,0.588265029020414,0.198377008810425,-0.0190823512011876,0.110252696461057,0.533494904491475,-0.355663234706915,0.241447409716396,0.681276289419785,0.092040471805978,-0.210267793586328,-0.327816901638291,0.55332590836256,-0.285179944724299,-0.217809114670526,294.03,0
TXN-200032,0.0877144025436012,0.880822161797716,0.0116509828611018,-0.750847270956803,0.785939960168574,-0.711350507493381,1.04816868210648,-0.197330907374296,-0.0861579869751619,-0.429838853936488,-1.44580963702787,0.217430271964342,0.712257745966276,-0.0443188204723695,-0.416225669167629,0.0817427435023157,-0.693239411198543,-0.592885300262485,0.171814635189129,0.0281166635472599,-0.297339642276337,-0.651333064945849,-0.0149394625565048,-0.646148582405764,-0.376031030168885,0.179094204023458,0.248910568166276,0.0918999289138544,6.45,0
TXN-200033,1.97387763638117,-0.352604594238215,-1.01949648793175,0.300436740461899,-0.372688789654463,-1.0731802841413,0.0599913252866899,-0.271641264352305,1.13151744673773,-0.21667690905687,-0.987475393412203,0.4389801400981,-0.371661613978088,0.160159830694545,-0.250837928518408,-0.499234331759558,-0.0791133472090716,-0.618999630773046,0.341213638334896,-0.191163601617705,-0.147420418944633,-0.25387914108552,0.189381861358692,0.0550938292154043,-0.0880322752674135,-0.0940898930360045,-0.0327695656929241,-0.0502323213213591,39.77,0
TXN-200034,-1.9028768022413,-0.133934825737387,2.00970205803023,0.157475002201878,1.16928405495213,0.877265560278496,0.045595470520143,0.474842977224163,-0.200057865529121,-0.632726713875816,0.652307018200812,0.594491038334278,0.332190412605528,-0.0685229799575838,1.60286767294794,-0.727140165509906,0.364396063958895,-1.80566664020342,-2.90304101957164,-0.470897059441247,0.341768367092989,1.2573052447465,0.236983248099357,-0.615199181887069,0.0127541798889316,-0.311142778392503,-0.0567571245759842,0.214216632963978,29.0,0
TXN-200035,2.0509981672411,-0.0754471937102476,-1.07122000363149,0.411646835573187,-0.129093940006192,-1.13279008794482,0.159915702436657,-0.299599782181031,0.566158214694188,0.0693514173422152,-0.720247700662009,0.366258474329114,-0.11335297384202,0.315924196221265,0.106597966786084,-0.155479847088481,-0.221727419143206,-0.937009840330517,0.075024197347356,-0.239374928183167,-0.284657971178434,-0.690319361798393,0.347970940798778,-0.0179147402594035,-0.319763234683888,0.20151630485448,-0.0689207445605906,-0.0606615271402949,2.99,0
TXN-200036,-0.878646660789736,1.03129893866024,2.42479922866466,-0.0842030498456758,-0.123455384013521,-0.429463054623087,0.560788524037588,-0.396176548276736,1.68870841723816,-0.821714204668084,0.663838373297564,-2.4619241680287,1.62070897277208,1.16295896132549,0.643467081462838,-0.472912723645107,0.462033336901822,0.285721432535809,0.342346011715153,-0.023560030748989,-0.23492718053351,-0.342295019500069,-0.238542203819109,0.247040961376125,0.167124189996536,-0.785853444188029,-0.484997473111006,-0.13013975143552,11.27,0
TXN-200037,-2.14205132506683,-0.276659701835486,1.69197326435371,-0.784495283028334,-1.61577325571168,-0.236903034185717,-1.39288034095845,1.01118735947839,-0.576363060789931,-0.395760650178996,-1.58429497966022,-0.651678806302789,-0.508378658620169,0.292665670558517,1.40315645011751,-0.780856525601572,0.0332077259100709,2.28579749566902,-0.877333958028122,-0.757527228382903,-0.0109515321367627,0.0785147276193458,-0.515303582143167,-0.0369108675328438,0.138506767317313,-0.0989475834394969,-0.262367980973271,-0.219848412078689,48.62,0
TXN-200038,1.23804465576309,0.240100681227247,0.171455719029456,0.506074759156489,-0.221120051586911,-0.576536703327548,-0.07846926017659,0.0100654641489855,-0.0838071253119722,-0.0895499924122802,1.19832767857659,0.390521917483918,-0.595590796022016,0.0470983727463282,0.505034423756758,0.809498105121511,-0.331982478049116,0.402486545666664,0.22260442055808,-0.111626327809065,-0.267541603995759,-0.843585303977904,0.0859718321322924,-0.0643021537430055,0.203967798749732,0.100417133274049,-0.0323574402275846,0.0153955415637769,0.89,0
TXN-200039,-0.422831251820464,0.239428446746896,1.51237518317452,-1.07588103122743,-0.809157461054755,-0.0894984709318373,0.83838054769765,-0.463099684081627,-0.698557843266522,0.274607592255629,-0.979839128449662,0.0424116540377289,1.05526297341058,-0.641773461179346,0.365038132279359,-1.64597140201097,-0.351821036577088,1.1783553371802,-0.345249127740739,-0.469494906051915,-0.568205049334437,-0.860064525377986,-0.0025570712366283,-0.0792945413319805,-0.594139028239525,-0.644109826584291,-0.140222744696355,-0.106076407766421,123.75,0
TXN-200040,1.5848871185338,-1.61321897596267,-1.79321732514122,-0.154171820059234,-0.597253184257824,-0.551176588592706,0.0759244349536217,-0.337148620287942,-0.286056381838596,0.644147091246808,-1.2858673909323,-0.215599367022572,0.160505394065562,0.303752156654527,0.487717247864765,-1.65940302786576,-0.248418977181659,1.54600227116152,-0.982941234101241,0.011629096656664,0.117562303602827,0.258977163849292,-0.235501951535925,0.594403532489754,0.140693446461165,-0.0749931544620059,-0.0531807116825725,0.0055555791766709,320.0,0
TXN-200041,0.04463606202081,0.867339596611693,0.264221514052758,-0.611343340965672,0.474318415330065,-0.995831964786759,1.00392396590429,-0.181660939063906,-0.0522373625075093,-0.421632895247414,-0.926961186252665,0.172084119918444,0.0900218189942827,0.0992212167804877,-0.358854612996169,-0.134581337687958,-0.381996771341129,-0.823455085037218,-0.129708658628501,-0.0401783012456563,-0.259077533254393,-0.554493064616219,0.0651037896279635,-0.0886770575142778,-0.492851588273225,0.147552593121453,0.251021173071745,0.0961664515958724,2.88,0
TXN-200042,-3.08131805243168,-3.58998125421754,0.204855080272451,-1.14870626183403,-3.14454816229137,2.65862326713071,2.56671819662621,-0.358035379145047,0.0441125654772207,-0.42996963317534,-0.371428271595684,0.373178902777014,0.844909750314122,-1.40080188223834,-1.80463536785759,-0.626838162576676,-0.545893647272333,1.72245214537323,0.238025079965603,-1.77120750102659,-0.944147574364952,-0.084957349477265,1.81995980045327,0.314905762159733,-0.234873515320409,1.20587378898712,0.938046960087652,-0.394503071148615,894.78,0
TXN-200043,2.13233810860076,-0.104026642730234,-2.35512161216612,0.0639787518729755,0.83613159797993,-0.534397358072026,0.415533502288047,-0.172975688343396,0.212460399175601,0.388588147793163,-0.0349678895937675,-0.284367660613012,-1.92566244789289,1.09510260027778,-0.749593780397243,-0.157297425287892,-0.488361249959407,0.182068185879554,0.680090343535053,-0.303828308011417,0.0811076354939546,0.287537619927584,-0.062941866172283,0.124055177382479,0.389728264239045,0.705394642288704,-0.134380775979754,-0.0987403106573267,0.76,0
TXN-200044,1.09891554925973,-0.206671145434541,0.999465611360533,0.952225284854144,-0.807691315668248,-0.0404614964581931,-0.379313733799786,0.0763987917056813,0.853622450579468,-0.394191553727535,-0.352282220668636,1.14602298763367,0.476192848589807,-0.564390110839159,-0.736978672662675,-0.89830800513209,0.618669499553509,-1.27239549217599,-0.131019958675117,-0.0869398152412504,-0.0769207267689843,0.138409974461604,-0.0174755139755725,0.489679903602125,0.411655433434377,0.53333393354437,0.0128419346466792,0.017782865893885,25.75,0
TXN-200045,-1.98828423264857,2.17259335885862,-3.09761356879961,-0.335963821038487,-0.200365458856057,0.525508574704794,-1.08731622651483,2.27628169498362,-0.696220481358729,-1.36790919207544,0.615813668124343,1.43230133330787,0.521890498558938,0.753184974485588,0.629975164241439,0.163740082662089,1.55543748618,0.149157700336286,-0.826569335256483,-0.720543734959289,0.583083772757812,1.2325810561381,0.14068830725136,-1.69482344795884,-0.305487893944622,-0.0604315610374853,-0.760489979379824,-0.350736712817354,31.59,0
TXN-200046,1.35202635249314,-0.345800568840986,-0.0528461118113738,-0.661663295438492,-0.5804393301878,-1.01686828158471,0.0434988015143748,-0.394222078512628,-1.29697314923107,0.614891897254034,-0.478329442650545,0.54500135035728,1.68174592662523,0.002559750717751,0.588762656078812,-1.33768018528871,-0.149212552764072,0.301033793423836,-0.368774895992137,-0.2951298431686,-0.787880904833999,-1.88976966245344,0.1921772117659,0.0400216592806913,0.0654802044619631,0.636897005268394,-0.0754536438055002,0.0154273985574822,51.99,0
TXN-200047,-1.71646704806799,-2.47115634556454,1.23794189582964,-0.996209035720414,1.89920437392112,-2.45026340645183,-1.06839557986564,-0.0653881130329831,-0.935540863006463,0.652597021745656,0.955171308665412,-0.508985839359227,-1.34564489577613,0.0182359769158866,-1.43696741040591,0.713329939675053,0.168224488144102,-0.938313806753369,0.501227118803735,0.624078028660745,0.500976380769966,0.826987530799354,0.304177634040582,0.531755823508382,-0.327828803345191,-0.392654546142749,-0.107978645839815,-0.0133221462328155,20.0,0
TXN-200048,1.84745675656754,-0.842329797579235,-0.698074882751912,0.0135695187587986,0.113308181207509,1.91511317198573,-1.22294028491156,0.79082774867406,1.35177570206121,0.0913922734615736,0.561575585279375,-0.0660248749487905,-2.09559620761378,0.419761071173814,0.78768359333269,-0.14828860436438,0.0777742743113101,-0.48532297397196,-0.912082327916889,-0.374154923929996,0.237460119666383,0.838265233747528,0.242544915881089,-0.818336485136237,-0.532711905567191,0.651417203821604,0.0100875705296762,-0.0706926537908899,11.5,0
TXN-200049,1.06533548589611,0.049961312716454,0.349887971161499,1.43381473942024,-0.189829843769825,-0.159392012806779,0.142605798390976,-0.0335918891619898,0.271206701899819,-0.151329647692179,-0.520391685528729,0.579556008016795,-0.0320326594042507,0.0595356622377858,-0.0973413179429422,-0.720563414960003,0.259986895324775,-0.978679294197092,-0.384766065197597,-0.0795905396556875,-0.0695716904231611,-0.0762145931921259,-0.108432492873964,0.0999707868514687,0.64735143433042,-0.318604413644006,0.0307332839381563,0.0252024556738286,59.9,0
TXN-200050,1.15846931745773,0.275128878624703,0.751889464499619,1.13154148138496,-0.457643446493001,-0.561844696964152,-0.0546336111323075,-0.0040905644222682,0.124730680765944,-0.0674667469595802,0.140214685295774,0.298519283873378,-0.367840087311717,0.414880941685414,1.34137670831705,-0.0779476588284797,-0.0854968399854544,-0.860649945091568,-0.760406984148298,-0.206189892583905,-0.234610394536511,-0.671419581344129,0.223718632314631,0.342526146231824,0.159344100945825,-0.682560091350029,0.0447133669271085,0.0317341432331499,1.99,0
TXN-200051,1.16036162083112,-1.07378587527725,0.97096251902619,-0.679140198634087,-1.59872622021268,-0.0838198718484188,-1.25332904587039,0.300354889484493,-0.39220062833525,0.762002257319006,1.45887666766488,-0.807599586047563,-1.72996892930807,0.18254829474284,0.867339339061642,1.42017049418642,0.269408958512654,-0.628111670388702,0.0712202591774332,0.0585235840170934,0.48746886824467,1.13522234892379,-0.0885835618886793,0.217947586957197,0.21069897391734,-0.0492811270261464,0.0270685501859703,0.0202959320126505,69.99,0
TXN-200052,-1.81033896966001,-0.330612514923588,-0.497258238214702,-2.64590912824043,-2.22312424193103,-0.455345382827653,3.16204683514329,-0.353432793706517,0.537641678786382,-2.59183196921673,-0.662519910777703,0.8477426797167,0.492847385862794,0.199707665361914,-0.540757223796829,-0.204327833526399,-0.388095005032902,-0.442188829696541,-0.622727269582161,-0.229613841397013,0.0992444778668891,0.331970461237297,0.0488690729084986,0.495446338892799,0.350789010622214,-0.281824460269182,0.112358777038531,-0.194891771769,603.65,0
